    1.992e-01    5.762e-01    9.110e-02
    2.039e-01    5.541e-01    8.761e-02
    2.074e-01    5.635e-01    8.910e-02
    2.112e-01    6.504e-01    1.028e-01
    2.149e-01    5.945e-01    9.400e-02
    2.189e-01    6.411e-01    1.014e-01
    2.244e-01    6.190e-01    9.788e-02
    2.292e-01    6.745e-01    1.066e-01
    2.351e-01    6.767e-01    1.070e-01
    2.411e-01    5.207e-01    8.232e-02
    2.468e-01    6.456e-01    1.021e-01
    2.512e-01    6.252e-01    9.885e-02
    2.562e-01    5.775e-01    9.131e-02
    2.603e-01    6.071e-01    9.598e-02
    2.635e-01    6.203e-01    9.807e-02
    2.694e-01    6.312e-01    9.980e-02
    2.749e-01    6.028e-01    9.532e-02
    2.800e-01    6.862e-01    1.085e-01
    2.836e-01    6.013e-01    9.507e-02
    2.877e-01    6.615e-01    1.046e-01
    2.944e-01    6.067e-01    9.592e-02
    2.988e-01    5.814e-01    9.192e-02
    3.031e-01    5.966e-01    9.433e-02
    3.094e-01    6.044e-01    9.556e-02
    3.134e-01    6.237e-01    9.861e-02
    3.170e-01    5.940e-01    9.392e-02
    3.221e-01    5.719e-01    9.042e-02
    3.267e-01    6.207e-01    9.814e-02
    3.306e-01    4.692e-01    7.418e-02
    3.339e-01    5.846e-01    9.243e-02
    3.385e-01    6.470e-01    1.023e-01
    3.429e-01    5.765e-01    9.116e-02
    3.491e-01    6.271e-01    9.915e-02
    3.540e-01    5.731e-01    9.062e-02
    3.586e-01    5.813e-01    9.191e-02
    3.623e-01    5.195e-01    8.214e-02
    3.666e-01    6.764e-01    1.070e-01
    3.705e-01    4.916e-01    7.772e-02
    3.750e-01    6.375e-01    1.008e-01
    3.800e-01    6.223e-01    9.839e-02
    3.854e-01    5.380e-01    8.506e-02
    3.901e-01    5.842e-01    9.236e-02
    3.939e-01    5.556e-01    8.785e-02
    3.985e-01    5.123e-01    8.100e-02
    4.028e-01    6.016e-01    9.512e-02
    4.075e-01    5.970e-01    9.439e-02
    4.135e-01    5.525e-01    8.736e-02
    4.183e-01    5.696e-01    9.007e-02
    4.262e-01    5.527e-01    8.739e-02
    4.309e-01    5.899e-01    9.327e-02
    4.378e-01    5.205e-01    8.230e-02
    4.432e-01    5.057e-01    7.996e-02
    4.488e-01    5.259e-01    8.315e-02
    4.548e-01    5.451e-01    8.619e-02
    4.591e-01    6.066e-01    9.592e-02
    4.641e-01    5.880e-01    9.297e-02
    4.695e-01    5.842e-01    9.238e-02
    4.767e-01    5.253e-01    8.305e-02
    4.819e-01    6.206e-01    9.812e-02
    4.867e-01    5.126e-01    8.105e-02
    4.912e-01    5.917e-01    9.356e-02
    4.961e-01    5.086e-01    8.042e-02
    5.005e-01    5.685e-01    8.989e-02
    5.065e-01    5.823e-01    9.207e-02
    5.124e-01    5.625e-01    8.894e-02
    5.184e-01    5.413e-01    8.559e-02
    5.245e-01    5.457e-01    8.628e-02
    5.322e-01    5.333e-01    8.432e-02
    5.400e-01    5.511e-01    8.713e-02
    5.466e-01    5.737e-01    9.070e-02
    5.541e-01    4.684e-01    7.405e-02
    5.590e-01    4.635e-01    7.329e-02
    5.648e-01    5.315e-01    8.404e-02
    5.703e-01    5.017e-01    7.933e-02
    5.755e-01    5.395e-01    8.531e-02
    5.809e-01    4.443e-01    7.025e-02
    5.858e-01    5.270e-01    8.333e-02
    5.920e-01    4.959e-01    7.841e-02
    5.991e-01    5.110e-01    8.079e-02
    6.059e-01    5.053e-01    7.990e-02
    6.142e-01    5.323e-01    8.416e-02
    6.217e-01    5.775e-01    9.132e-02
    6.265e-01    4.870e-01    7.701e-02
    6.322e-01    5.313e-01    8.401e-02
    6.390e-01    5.391e-01    8.523e-02
    6.455e-01    5.385e-01    8.514e-02
    6.513e-01    5.475e-01    8.656e-02
    6.596e-01    4.806e-01    7.600e-02
    6.674e-01    4.873e-01    7.706e-02
    6.727e-01    5.322e-01    8.416e-02
    6.781e-01    5.404e-01    8.545e-02
    6.838e-01    5.008e-01    7.918e-02
    6.894e-01    5.128e-01    8.108e-02
    6.946e-01    4.608e-01    7.285e-02
    6.979e-01    4.752e-01    7.514e-02
    7.036e-01    4.511e-01    7.132e-02
    7.105e-01    5.091e-01    8.049e-02
    7.175e-01    4.104e-01    6.489e-02
    7.227e-01    5.072e-01    8.020e-02
    7.292e-01    4.583e-01    7.246e-02
    7.380e-01    5.317e-01    8.408e-02
    7.458e-01    5.083e-01    8.036e-02
    7.515e-01    4.534e-01    7.168e-02
    7.597e-01    5.350e-01    8.459e-02
    7.676e-01    4.617e-01    7.300e-02
    7.742e-01    4.786e-01    7.568e-02
    7.793e-01    5.205e-01    8.229e-02
    7.857e-01    4.906e-01    7.757e-02
    7.924e-01    5.241e-01    8.286e-02
    7.991e-01    4.898e-01    7.744e-02
    8.053e-01    4.860e-01    7.684e-02
    8.114e-01    5.377e-01    8.501e-02
    8.197e-01    4.156e-01    6.571e-02
    8.248e-01    4.812e-01    7.609e-02
    8.305e-01    4.532e-01    7.166e-02
    8.379e-01    4.506e-01    7.125e-02
    8.423e-01    5.369e-01    8.489e-02
    8.495e-01    4.812e-01    7.609e-02
    8.572e-01    4.692e-01    7.418e-02
    8.642e-01    4.789e-01    7.573e-02
    8.734e-01    4.710e-01    7.447e-02
    8.783e-01    4.583e-01    7.246e-02
    8.856e-01    4.672e-01    7.387e-02
    8.938e-01    4.835e-01    7.645e-02
    9.029e-01    5.003e-01    7.910e-02
    9.129e-01    4.520e-01    7.147e-02
    9.202e-01    4.652e-01    7.356e-02
    9.296e-01    4.490e-01    7.099e-02
    9.378e-01    4.588e-01    7.254e-02
    9.457e-01    4.672e-01    7.387e-02
    9.526e-01    4.515e-01    7.139e-02
    9.596e-01    4.939e-01    7.810e-02
    9.703e-01    4.270e-01    6.752e-02
    9.800e-01    3.949e-01    6.244e-02
    9.873e-01    4.567e-01    7.221e-02
    9.965e-01    4.307e-01    6.811e-02
    1.006e+00    4.618e-01    7.302e-02
    1.013e+00    4.765e-01    7.535e-02
    1.023e+00    4.179e-01    6.608e-02
    1.032e+00    4.629e-01    7.319e-02
    1.040e+00    4.151e-01    6.563e-02
    1.048e+00    4.780e-01    7.558e-02
    1.058e+00    4.663e-01    7.373e-02
    1.067e+00    4.966e-01    7.852e-02
    1.072e+00    4.324e-01    6.836e-02
    1.079e+00    4.536e-01    7.172e-02
    1.086e+00    3.306e-01    5.228e-02
    1.096e+00    4.361e-01    6.895e-02
    1.103e+00    4.366e-01    6.903e-02
    1.113e+00    3.755e-01    5.936e-02
    1.123e+00    4.060e-01    6.419e-02
    1.132e+00    4.132e-01    6.533e-02
    1.140e+00    4.155e-01    6.570e-02
    1.146e+00    3.670e-01    5.803e-02
    1.155e+00    4.137e-01    6.540e-02
    1.167e+00    4.097e-01    6.478e-02
    1.177e+00    4.272e-01    6.755e-02
    1.184e+00    3.962e-01    6.264e-02
    1.191e+00    4.309e-01    6.813e-02
    1.199e+00    4.346e-01    6.872e-02
    1.207e+00    3.899e-01    6.165e-02
    1.217e+00    3.725e-01    5.889e-02
    1.226e+00    4.166e-01    6.587e-02
    1.235e+00    4.205e-01    6.649e-02
    1.247e+00    4.109e-01    6.497e-02
    1.256e+00    4.278e-01    6.765e-02
    1.268e+00    4.229e-01    6.686e-02
    1.279e+00    4.305e-01    6.807e-02
    1.287e+00    4.425e-01    6.997e-02
    1.294e+00    3.931e-01    6.215e-02
    1.303e+00    3.986e-01    6.303e-02
    1.312e+00    4.053e-01    6.408e-02
    1.322e+00    4.165e-01    6.586e-02
    1.332e+00    3.897e-01    6.162e-02
    1.340e+00    4.015e-01    6.349e-02
    1.354e+00    4.036e-01    6.382e-02
    1.365e+00    3.789e-01    5.992e-02
    1.376e+00    3.909e-01    6.181e-02
    1.387e+00    3.983e-01    6.297e-02
    1.397e+00    4.116e-01    6.508e-02
    1.409e+00    3.545e-01    5.605e-02
    1.423e+00    3.573e-01    5.649e-02
    1.437e+00    3.679e-01    5.817e-02
    1.449e+00    2.940e-01    4.648e-02
    1.457e+00    3.673e-01    5.808e-02
    1.466e+00    3.614e-01    5.715e-02
    1.478e+00    3.704e-01    5.857e-02
    1.491e+00    3.829e-01    6.054e-02
    1.506e+00    4.188e-01    6.621e-02
    1.519e+00    3.896e-01    6.160e-02
    1.531e+00    4.159e-01    6.576e-02
    1.546e+00    3.901e-01    6.169e-02
    1.555e+00    3.938e-01    6.226e-02
    1.566e+00    3.632e-01    5.742e-02
    1.577e+00    3.211e-01    5.078e-02
    1.592e+00    3.454e-01    5.461e-02
    1.606e+00    3.545e-01    5.606e-02
    1.620e+00    3.509e-01    5.549e-02
    1.630e+00    3.474e-01    5.493e-02
    1.638e+00    3.307e-01    5.229e-02
    1.652e+00    3.407e-01    5.387e-02
    1.668e+00    3.504e-01    5.541e-02
    1.681e+00    3.760e-01    5.946e-02
    1.695e+00    3.194e-01    5.049e-02
    1.708e+00    3.545e-01    5.606e-02
    1.725e+00    3.724e-01    5.889e-02
    1.744e+00    3.476e-01    5.497e-02
    1.763e+00    3.439e-01    5.437e-02
    1.777e+00    3.131e-01    4.950e-02
    1.795e+00    2.987e-01    4.723e-02
    1.817e+00    3.343e-01    5.286e-02
    1.834e+00    3.557e-01    5.623e-02
    1.846e+00    3.321e-01    5.251e-02
    1.864e+00    3.133e-01    4.954e-02
    1.876e+00    3.416e-01    5.401e-02
    1.890e+00    3.166e-01    5.006e-02
    1.908e+00    3.204e-01    5.066e-02
    1.930e+00    3.187e-01    5.039e-02
    1.947e+00    3.360e-01    5.313e-02
    1.963e+00    3.599e-01    5.690e-02
    1.976e+00    3.136e-01    4.958e-02
    1.993e+00    3.099e-01    4.900e-02
    2.009e+00    3.042e-01    4.809e-02
    2.028e+00    3.356e-01    5.306e-02
    2.049e+00    3.289e-01    5.200e-02
    2.065e+00    3.472e-01    5.490e-02
    2.085e+00    3.171e-01    5.013e-02
    2.106e+00    3.520e-01    5.566e-02
    2.129e+00    3.142e-01    4.968e-02
    2.154e+00    3.133e-01    4.954e-02
    2.176e+00    2.652e-01    4.193e-02
    2.204e+00    3.351e-01    5.298e-02
    2.229e+00    3.036e-01    4.800e-02
    2.249e+00    2.918e-01    4.614e-02
    2.276e+00    3.173e-01    5.016e-02
    2.303e+00    3.046e-01    4.816e-02
    2.327e+00    2.634e-01    4.165e-02
    2.351e+00    3.158e-01    4.993e-02
    2.379e+00    2.819e-01    4.457e-02
    2.408e+00    2.739e-01    4.330e-02
    2.438e+00    3.120e-01    4.933e-02
    2.468e+00    3.150e-01    4.981e-02
    2.501e+00    3.076e-01    4.863e-02
    2.531e+00    2.846e-01    4.501e-02
    2.567e+00    2.740e-01    4.332e-02
    2.599e+00    2.636e-01    4.168e-02
    2.626e+00    2.625e-01    4.151e-02
    2.661e+00    2.704e-01    4.275e-02
    2.694e+00    2.952e-01    4.667e-02
    2.717e+00    2.832e-01    4.478e-02
    2.751e+00    2.699e-01    4.267e-02
    2.788e+00    2.652e-01    4.194e-02
    2.822e+00    2.452e-01    3.878e-02
    2.882e+00    2.656e-01    4.200e-02
    2.931e+00    2.598e-01    4.107e-02
    2.986e+00    2.639e-01    4.173e-02
    3.035e+00    2.311e-01    3.654e-02
    3.095e+00    2.982e-01    4.715e-02
    3.151e+00    2.543e-01    4.020e-02
    3.195e+00    2.435e-01    3.850e-02
    3.268e+00    2.201e-01    3.479e-02
    3.348e+00    1.999e-01    3.161e-02
    3.412e+00    2.290e-01    3.620e-02
    3.506e+00    2.500e-01    3.953e-02
    3.608e+00    2.239e-01    3.541e-02
    3.687e+00    2.560e-01    4.048e-02
    3.785e+00    2.195e-01    3.471e-02
    3.966e+00    2.398e-01    3.792e-02
    4.130e+00    2.208e-01    3.492e-02
    4.264e+00    2.479e-01    3.920e-02
    4.404e+00    2.577e-01    4.074e-02
    4.581e+00    2.416e-01    3.820e-02
    4.742e+00    2.417e-01    4.740e-02
